Timestamp Temperature(°C) Humidity(%)
2024-08-06 23:38:08 25.87 65.88
2024-08-06 23:38:09 25.87 65.84
2024-08-06 23:38:10 25.88 65.79
2024-08-06 23:38:11 25.89 65.75
2024-08-06 23:38:12 25.91 65.70
2024-08-06 23:38:13 25.92 65.71
2024-08-06 23:38:14 25.93 65.67
2024-08-06 23:38:15 25.93 65.66
2024-08-06 23:38:16 25.95 65.64
2024-08-06 23:38:17 25.99 65.64
2024-08-06 23:38:18 25.98 65.63
2024-08-06 23:38:20 26.00 65.62
2024-08-06 23:38:21 26.00 65.75
2024-08-06 23:38:22 26.02 65.70
2024-08-06 23:38:23 26.02 65.62
2024-08-06 23:38:24 26.02 66.07
2024-08-06 23:38:25 26.02 65.93
2024-08-06 23:38:26 26.02 66.15
2024-08-06 23:38:27 26.05 65.89
2024-08-06 23:38:28 26.06 65.80
2024-08-06 23:38:29 26.05 65.67
2024-08-06 23:38:30 26.05 65.56
2024-08-06 23:38:31 26.10 65.74
2024-08-06 23:38:32 26.03 65.30
2024-08-06 23:38:33 26.06 65.73
2024-08-06 23:38:34 26.05 65.54
2024-08-06 23:38:35 26.06 66.34
2024-08-06 23:38:36 26.07 66.17
2024-08-06 23:38:37 26.04 65.64
2024-08-06 23:38:38 26.06 65.53
2024-08-06 23:38:39 26.04 65.39
2024-08-06 23:38:40 26.04 65.18
2024-08-06 23:38:41 26.03 65.08
2024-08-06 23:38:42 26.03 64.97
2024-08-06 23:38:43 26.03 64.94
2024-08-06 23:38:44 26.01 64.82
2024-08-06 23:38:45 25.97 64.66
2024-08-06 23:38:46 25.99 64.60
2024-08-06 23:38:47 25.95 64.42
2024-08-06 23:38:48 25.93 64.28
