Timestamp Temperature(°C) Humidity(%)
2024-08-09 14:46:51 26.58 77.98
2024-08-09 14:46:52 26.58 78.38
2024-08-09 14:46:53 26.62 78.45
2024-08-09 14:46:54 26.62 78.49
2024-08-09 14:46:55 26.64 78.64
2024-08-09 14:46:56 26.66 78.54
2024-08-09 14:46:57 26.66 78.40
2024-08-09 14:46:58 26.67 78.46
2024-08-09 14:46:59 26.66 78.47
2024-08-09 14:47:01 26.69 78.55
2024-08-09 14:47:02 26.66 78.65
2024-08-09 14:47:03 26.68 78.70
2024-08-09 14:47:04 26.69 78.70
2024-08-09 14:47:05 26.68 78.67
2024-08-09 14:47:06 26.68 78.65
2024-08-09 14:47:07 26.73 78.67
2024-08-09 14:47:08 26.75 78.54
2024-08-09 14:47:09 26.72 78.44
2024-08-09 14:47:10 26.75 78.46
2024-08-09 14:47:11 26.77 78.43
2024-08-09 14:47:12 26.79 78.38
2024-08-09 14:47:13 26.79 78.36
2024-08-09 14:47:14 26.80 78.37
2024-08-09 14:47:15 26.78 78.52
2024-08-09 14:47:16 26.83 78.48
2024-08-09 14:47:17 26.82 78.69
2024-08-09 14:47:18 26.84 78.76
2024-08-09 14:47:19 26.85 78.46
2024-08-09 14:47:20 26.84 77.74
2024-08-09 14:47:21 26.75 76.02
2024-08-09 14:47:22 26.71 75.07
2024-08-09 14:47:23 26.69 75.11
2024-08-09 14:47:24 26.63 75.40
2024-08-09 14:47:25 26.56 75.69
2024-08-09 14:47:26 26.55 76.65
2024-08-09 14:47:27 26.56 76.95
2024-08-09 14:47:28 26.56 77.01
2024-08-09 14:47:29 26.53 77.01
2024-08-09 14:47:30 26.50 76.23
2024-08-09 14:47:31 26.48 76.20
2024-08-09 14:47:32 26.46 75.49
2024-08-09 14:47:33 26.43 74.98
2024-08-09 14:47:34 26.41 74.73
2024-08-09 14:47:35 26.37 75.15
2024-08-09 14:47:36 26.39 75.14
2024-08-09 14:47:37 26.40 75.15
2024-08-09 14:47:38 26.40 75.35
2024-08-09 14:47:39 26.43 75.72
2024-08-09 14:47:40 26.42 76.13
2024-08-09 14:47:41 26.44 76.38
2024-08-09 14:47:42 26.48 76.87
2024-08-09 14:47:43 26.49 77.07
2024-08-09 14:47:44 26.51 77.33
2024-08-09 14:47:45 26.52 77.69
2024-08-09 14:47:46 26.52 77.63
2024-08-09 14:47:47 26.51 76.90
2024-08-09 14:47:49 26.52 76.82
2024-08-09 14:47:50 26.53 76.72
2024-08-09 14:47:51 26.53 76.59
2024-08-09 14:47:52 26.54 77.39
2024-08-09 14:47:53 26.52 76.56
2024-08-09 14:47:54 26.55 76.63
2024-08-09 14:47:55 26.54 77.19
2024-08-09 14:47:56 26.57 77.79
2024-08-09 14:47:57 26.56 78.22
2024-08-09 14:47:58 26.57 78.12
2024-08-09 14:47:59 26.56 78.05
2024-08-09 14:48:00 26.56 78.15
2024-08-09 14:48:01 26.56 78.04
2024-08-09 14:48:02 26.57 78.05
2024-08-09 14:48:03 26.59 78.07
2024-08-09 14:48:04 26.59 77.94
2024-08-09 14:48:05 26.59 77.88
2024-08-09 14:48:06 26.60 77.85
2024-08-09 14:48:07 26.61 77.95
2024-08-09 14:48:08 26.61 77.95
2024-08-09 14:48:09 26.63 78.00
2024-08-09 14:48:10 26.64 78.05
2024-08-09 14:48:11 26.64 78.10
2024-08-09 14:48:12 26.65 78.04
2024-08-09 14:48:13 26.68 78.08
2024-08-09 14:48:14 26.70 77.98
2024-08-09 14:48:15 26.69 77.81
2024-08-09 14:48:16 26.69 77.81
2024-08-09 14:48:17 26.71 77.73
2024-08-09 14:48:18 26.71 77.65
2024-08-09 14:48:19 26.72 77.29
2024-08-09 14:48:20 26.63 75.76
2024-08-09 14:48:21 26.58 74.92
2024-08-09 14:48:22 26.54 74.67
2024-08-09 14:48:23 26.47 74.94
2024-08-09 14:48:24 26.46 75.27
2024-08-09 14:48:25 26.42 75.23
2024-08-09 14:48:26 26.40 75.36
2024-08-09 14:48:27 26.38 75.82
2024-08-09 14:48:28 26.36 75.89
2024-08-09 14:48:29 26.32 75.72
2024-08-09 14:48:30 26.29 75.50
2024-08-09 14:48:31 26.26 75.45
2024-08-09 14:48:32 26.22 74.82
2024-08-09 14:48:33 26.17 74.29
2024-08-09 14:48:34 26.15 74.28
2024-08-09 14:48:36 26.18 74.41
2024-08-09 14:48:37 26.17 74.34
2024-08-09 14:48:38 26.18 74.90
2024-08-09 14:48:39 26.18 75.60
2024-08-09 14:48:40 26.22 76.20
2024-08-09 14:48:41 26.25 76.52
2024-08-09 14:48:42 26.26 76.84
2024-08-09 14:48:43 26.26 76.59
2024-08-09 14:48:44 26.28 76.84
2024-08-09 14:48:45 26.29 77.27
2024-08-09 14:48:46 26.33 77.25
2024-08-09 14:48:47 26.32 77.02
2024-08-09 14:48:48 26.33 76.61
2024-08-09 14:48:49 26.32 76.78
2024-08-09 14:48:50 26.27 75.98
2024-08-09 14:48:51 26.26 75.46
2024-08-09 14:48:52 26.25 75.87
2024-08-09 14:48:53 26.27 76.09
2024-08-09 14:48:54 26.27 76.50
2024-08-09 14:48:55 26.27 76.58
2024-08-09 14:48:56 26.26 77.04
2024-08-09 14:48:57 26.27 77.23
2024-08-09 14:48:58 26.26 77.60
2024-08-09 14:48:59 26.30 77.69
2024-08-09 14:49:00 26.30 77.77
2024-08-09 14:49:01 26.32 77.90
2024-08-09 14:49:02 26.34 77.90
2024-08-09 14:49:03 26.35 77.70
2024-08-09 14:49:04 26.34 77.70
2024-08-09 14:49:05 26.36 77.71
2024-08-09 14:49:06 26.35 77.73
2024-08-09 14:49:07 26.37 77.71
2024-08-09 14:49:08 26.39 77.66
2024-08-09 14:49:09 26.40 77.61
2024-08-09 14:49:10 26.40 77.56
2024-08-09 14:49:11 26.42 77.55
2024-08-09 14:49:12 26.40 77.51
2024-08-09 14:49:13 26.41 77.51
2024-08-09 14:49:14 26.43 77.53
2024-08-09 14:49:15 26.44 77.63
2024-08-09 14:49:16 26.47 77.70
2024-08-09 14:49:17 26.49 77.72
2024-08-09 14:49:18 26.49 77.72
2024-08-09 14:49:19 26.48 77.31
2024-08-09 14:49:20 26.47 76.34
2024-08-09 14:49:21 26.40 75.08
2024-08-09 14:49:22 26.34 74.55
2024-08-09 14:49:24 26.32 74.90
2024-08-09 14:49:25 26.32 75.07
2024-08-09 14:49:26 26.31 75.89
2024-08-09 14:49:27 26.32 76.24
2024-08-09 14:49:28 26.30 76.08
2024-08-09 14:49:29 26.28 75.87
2024-08-09 14:49:30 26.23 75.41
2024-08-09 14:49:31 26.19 74.93
2024-08-09 14:49:32 26.16 74.66
2024-08-09 14:49:33 26.12 74.41
2024-08-09 14:49:34 26.12 74.03
2024-08-09 14:49:35 26.09 73.48
2024-08-09 14:49:36 26.07 73.55
2024-08-09 14:49:37 26.08 73.48
2024-08-09 14:49:38 26.09 73.97
2024-08-09 14:49:39 26.09 74.02
2024-08-09 14:49:40 26.10 74.45
2024-08-09 14:49:41 26.12 74.74
2024-08-09 14:49:42 26.11 74.83
2024-08-09 14:49:43 26.14 75.32
2024-08-09 14:49:44 26.16 75.64
2024-08-09 14:49:45 26.18 75.88
2024-08-09 14:49:46 26.20 76.14
2024-08-09 14:49:47 26.21 76.42
2024-08-09 14:49:48 26.23 76.62
2024-08-09 14:49:49 26.22 76.28
2024-08-09 14:49:50 26.19 75.78
2024-08-09 14:49:51 26.17 75.73
2024-08-09 14:49:52 26.18 75.74
2024-08-09 14:49:53 26.17 75.55
2024-08-09 14:49:54 26.15 75.54
2024-08-09 14:49:55 26.18 76.09
2024-08-09 14:49:56 26.14 76.44
2024-08-09 14:49:57 26.15 76.87
2024-08-09 14:49:58 26.18 76.99
2024-08-09 14:49:59 26.18 77.24
2024-08-09 14:50:00 26.19 77.45
2024-08-09 14:50:01 26.21 77.73
2024-08-09 14:50:02 26.21 78.09
2024-08-09 14:50:03 26.24 78.08
2024-08-09 14:50:04 26.27 77.97
2024-08-09 14:50:05 26.28 78.04
2024-08-09 14:50:06 26.30 78.12
2024-08-09 14:50:07 26.34 78.17
2024-08-09 14:50:08 26.36 78.15
2024-08-09 14:50:09 26.35 78.15
2024-08-09 14:50:11 26.36 78.06
2024-08-09 14:50:12 26.36 77.93
2024-08-09 14:50:13 26.37 77.82
2024-08-09 14:50:14 26.37 77.78
2024-08-09 14:50:15 26.41 77.75
2024-08-09 14:50:16 26.40 77.63
2024-08-09 14:50:17 26.42 77.57
2024-08-09 14:50:18 26.40 76.72
2024-08-09 14:50:19 26.35 76.42
2024-08-09 14:50:20 26.36 76.14
2024-08-09 14:50:21 26.33 74.63
2024-08-09 14:50:22 26.28 74.50
2024-08-09 14:50:23 26.26 74.77
2024-08-09 14:50:24 26.21 74.39
2024-08-09 14:50:25 26.17 74.61
2024-08-09 14:50:26 26.14 74.91
2024-08-09 14:50:27 26.15 75.38
2024-08-09 14:50:28 26.12 75.49
2024-08-09 14:50:29 26.08 75.55
2024-08-09 14:50:30 26.07 75.13
2024-08-09 14:50:31 26.06 74.93
2024-08-09 14:50:32 26.01 74.50
2024-08-09 14:50:33 25.97 73.99
2024-08-09 14:50:34 25.96 74.37
2024-08-09 14:50:35 25.92 73.98
2024-08-09 14:50:36 25.90 73.41
2024-08-09 14:50:37 25.89 74.21
2024-08-09 14:50:38 25.91 74.06
2024-08-09 14:50:39 25.92 74.68
2024-08-09 14:50:40 25.94 74.71
2024-08-09 14:50:41 25.96 74.83
2024-08-09 14:50:42 25.98 75.47
2024-08-09 14:50:43 25.97 75.67
2024-08-09 14:50:44 26.00 75.99
2024-08-09 14:50:45 26.01 76.18
2024-08-09 14:50:46 26.04 76.45
2024-08-09 14:50:47 26.03 76.44
2024-08-09 14:50:48 26.03 76.35
2024-08-09 14:50:49 26.02 75.86
2024-08-09 14:50:50 26.01 75.39
2024-08-09 14:50:51 26.00 74.91
2024-08-09 14:50:52 25.97 75.36
2024-08-09 14:50:53 25.97 75.91
2024-08-09 14:50:54 26.00 75.94
2024-08-09 14:50:55 26.00 76.04
2024-08-09 14:50:56 26.03 76.28
2024-08-09 14:50:57 26.02 76.46
2024-08-09 14:50:59 26.05 76.98
2024-08-09 14:51:00 26.06 77.35
2024-08-09 14:51:01 26.10 77.37
2024-08-09 14:51:02 26.10 77.40
2024-08-09 14:51:03 26.12 77.45
2024-08-09 14:51:04 26.14 77.41
2024-08-09 14:51:05 26.14 77.36
2024-08-09 14:51:06 26.17 77.24
2024-08-09 14:51:07 26.17 77.07
2024-08-09 14:51:08 26.18 77.07
2024-08-09 14:51:09 26.20 77.16
2024-08-09 14:51:10 26.20 77.15
2024-08-09 14:51:11 26.20 77.16
2024-08-09 14:51:12 26.22 77.20
2024-08-09 14:51:13 26.23 77.25
2024-08-09 14:51:14 26.25 77.18
2024-08-09 14:51:15 26.25 77.13
2024-08-09 14:51:16 26.25 76.99
2024-08-09 14:51:17 26.27 76.89
2024-08-09 14:51:18 26.27 76.87
2024-08-09 14:51:19 26.28 76.68
2024-08-09 14:51:20 26.27 76.25
2024-08-09 14:51:21 26.20 74.76
2024-08-09 14:51:22 26.12 73.58
2024-08-09 14:51:23 26.09 73.80
2024-08-09 14:51:24 26.11 74.63
2024-08-09 14:51:25 26.10 74.46
2024-08-09 14:51:26 26.10 75.07
2024-08-09 14:51:27 26.06 75.61
2024-08-09 14:51:28 26.04 75.68
2024-08-09 14:51:29 26.01 75.59
2024-08-09 14:51:30 25.97 75.24
2024-08-09 14:51:31 25.92 74.63
2024-08-09 14:51:32 25.88 74.06
2024-08-09 14:51:33 25.88 73.97
2024-08-09 14:51:34 25.85 73.33
2024-08-09 14:51:35 25.83 73.47
2024-08-09 14:51:36 25.86 73.58
2024-08-09 14:51:37 25.84 73.50
2024-08-09 14:51:38 25.84 73.76
2024-08-09 14:51:39 25.87 74.36
2024-08-09 14:51:40 25.89 74.65
2024-08-09 14:51:41 25.91 74.89
2024-08-09 14:51:42 25.91 75.23
2024-08-09 14:51:43 25.95 75.72
2024-08-09 14:51:44 25.97 75.80
2024-08-09 14:51:46 25.98 76.14
2024-08-09 14:51:47 26.00 76.29
2024-08-09 14:51:48 26.02 76.49
2024-08-09 14:51:49 25.98 75.98
2024-08-09 14:51:50 25.97 76.35
2024-08-09 14:51:51 25.98 75.91
2024-08-09 14:51:52 25.96 75.67
2024-08-09 14:51:53 25.93 75.53
2024-08-09 14:51:54 25.97 76.02
2024-08-09 14:51:55 25.96 76.23
2024-08-09 14:51:56 25.97 76.37
2024-08-09 14:51:57 25.98 76.42
2024-08-09 14:51:58 25.97 76.43
2024-08-09 14:51:59 26.01 76.47
2024-08-09 14:52:00 26.01 76.47
2024-08-09 14:52:01 26.01 76.42
2024-08-09 14:52:02 26.02 76.36
2024-08-09 14:52:03 26.01 76.64
2024-08-09 14:52:04 26.03 76.64
2024-08-09 14:52:05 26.05 76.54
2024-08-09 14:52:06 26.07 76.65
2024-08-09 14:52:07 26.09 76.89
2024-08-09 14:52:08 26.09 77.13
2024-08-09 14:52:09 26.09 77.17
2024-08-09 14:52:10 26.10 77.22
2024-08-09 14:52:11 26.12 77.26
2024-08-09 14:52:12 26.13 77.26
2024-08-09 14:52:13 26.13 77.31
2024-08-09 14:52:14 26.16 77.26
2024-08-09 14:52:15 26.18 77.23
2024-08-09 14:52:16 26.17 77.23
2024-08-09 14:52:17 26.17 77.08
2024-08-09 14:52:18 26.20 77.08
2024-08-09 14:52:19 26.22 77.00
2024-08-09 14:52:20 26.23 76.52
2024-08-09 14:52:21 26.17 75.37
2024-08-09 14:52:22 26.06 74.28
2024-08-09 14:52:23 26.07 74.16
2024-08-09 14:52:24 26.01 74.38
2024-08-09 14:52:25 25.99 74.47
2024-08-09 14:52:26 25.98 74.46
2024-08-09 14:52:27 25.96 74.73
2024-08-09 14:52:28 25.94 75.04
2024-08-09 14:52:29 25.93 75.21
2024-08-09 14:52:30 25.90 75.16
2024-08-09 14:52:31 25.85 74.73
2024-08-09 14:52:32 25.82 74.46
2024-08-09 14:52:34 25.79 74.13
2024-08-09 14:52:35 25.77 74.38
2024-08-09 14:52:36 25.78 74.18
2024-08-09 14:52:37 25.76 73.98
2024-08-09 14:52:38 25.77 74.33
2024-08-09 14:52:39 25.77 74.26
2024-08-09 14:52:40 25.80 74.51
2024-08-09 14:52:41 25.83 75.06
2024-08-09 14:52:42 25.84 75.39
2024-08-09 14:52:43 25.85 75.69
2024-08-09 14:52:44 25.86 75.91
2024-08-09 14:52:45 25.90 76.18
2024-08-09 14:52:46 25.95 76.32
2024-08-09 14:52:47 25.93 76.33
2024-08-09 14:52:48 25.97 76.40
2024-08-09 14:52:49 25.96 76.24
2024-08-09 14:52:50 25.96 76.02
2024-08-09 14:52:51 25.94 76.42
2024-08-09 14:52:52 25.95 76.78
2024-08-09 14:52:53 25.99 77.61
2024-08-09 14:52:54 25.99 78.17
2024-08-09 14:52:55 26.00 78.00
2024-08-09 14:52:56 26.00 78.07
2024-08-09 14:52:57 26.05 78.84
2024-08-09 14:52:58 26.05 78.92
2024-08-09 14:52:59 26.06 78.84
2024-08-09 14:53:00 26.07 78.52
2024-08-09 14:53:01 26.08 78.77
2024-08-09 14:53:02 26.09 79.25
2024-08-09 14:53:03 26.11 79.24
2024-08-09 14:53:04 26.13 79.03
2024-08-09 14:53:05 26.13 78.69
2024-08-09 14:53:06 26.14 78.79
2024-08-09 14:53:07 26.15 78.54
2024-08-09 14:53:08 26.16 78.32
2024-08-09 14:53:09 26.15 78.31
2024-08-09 14:53:10 26.16 78.29
2024-08-09 14:53:11 26.18 78.24
2024-08-09 14:53:12 26.18 78.08
2024-08-09 14:53:13 26.21 77.89
2024-08-09 14:53:14 26.22 77.62
2024-08-09 14:53:15 26.22 77.33
2024-08-09 14:53:16 26.22 77.15
2024-08-09 14:53:17 26.23 77.04
2024-08-09 14:53:18 26.21 76.92
2024-08-09 14:53:19 26.21 76.64
2024-08-09 14:53:21 26.17 76.01
2024-08-09 14:53:22 26.13 75.91
2024-08-09 14:53:23 26.13 75.69
2024-08-09 14:53:24 26.12 76.01
2024-08-09 14:53:25 26.10 76.56
2024-08-09 14:53:26 26.10 76.76
2024-08-09 14:53:27 26.06 76.76
2024-08-09 14:53:28 26.07 77.12
2024-08-09 14:53:29 26.05 77.35
2024-08-09 14:53:30 26.06 77.46
2024-08-09 14:53:31 26.04 77.33
2024-08-09 14:53:32 26.03 77.37
2024-08-09 14:53:33 26.01 77.53
2024-08-09 14:53:34 26.01 77.37
2024-08-09 14:53:35 26.00 77.04
2024-08-09 14:53:36 25.97 76.54
2024-08-09 14:53:37 25.96 76.69
2024-08-09 14:53:38 25.97 76.62
2024-08-09 14:53:39 25.97 76.82
2024-08-09 14:53:40 26.00 76.73
2024-08-09 14:53:41 26.01 76.59
2024-08-09 14:53:42 25.99 76.43
2024-08-09 14:53:43 26.02 76.44
2024-08-09 14:53:44 26.06 76.75
2024-08-09 14:53:45 26.06 77.03
2024-08-09 14:53:46 26.07 77.18
2024-08-09 14:53:47 26.08 77.17
2024-08-09 14:53:48 26.09 77.29
2024-08-09 14:53:49 26.09 77.29
2024-08-09 14:53:50 26.09 77.23
2024-08-09 14:53:51 26.06 77.14
2024-08-09 14:53:52 26.07 77.40
2024-08-09 14:53:53 26.07 77.35
2024-08-09 14:53:54 26.09 77.39
2024-08-09 14:53:55 26.07 77.51
2024-08-09 14:53:56 26.09 77.40
2024-08-09 14:53:57 26.08 77.47
2024-08-09 14:53:58 26.10 77.47
2024-08-09 14:53:59 26.11 77.72
2024-08-09 14:54:00 26.09 77.84
2024-08-09 14:54:01 26.11 78.06
2024-08-09 14:54:02 26.11 78.24
2024-08-09 14:54:03 26.12 78.30
2024-08-09 14:54:04 26.16 78.36
2024-08-09 14:54:05 26.14 78.48
2024-08-09 14:54:06 26.16 78.65
2024-08-09 14:54:08 26.16 78.79
2024-08-09 14:54:09 26.18 78.90
2024-08-09 14:54:10 26.17 78.94
2024-08-09 14:54:11 26.20 79.02
2024-08-09 14:54:12 26.22 79.00
2024-08-09 14:54:13 26.24 79.03
2024-08-09 14:54:14 26.25 78.94
2024-08-09 14:54:15 26.26 78.98
2024-08-09 14:54:16 26.26 79.01
2024-08-09 14:54:17 26.27 79.00
2024-08-09 14:54:18 26.27 78.98
2024-08-09 14:54:19 26.29 79.00
2024-08-09 14:54:20 26.28 78.81
2024-08-09 14:54:21 26.28 78.72
2024-08-09 14:54:22 26.26 78.98
2024-08-09 14:54:23 26.25 78.82
2024-08-09 14:54:24 26.28 78.83
2024-08-09 14:54:25 26.27 78.87
2024-08-09 14:54:26 26.24 78.83
2024-08-09 14:54:27 26.21 78.93
2024-08-09 14:54:28 26.21 79.14
2024-08-09 14:54:29 26.20 79.32
2024-08-09 14:54:30 26.19 79.49
2024-08-09 14:54:31 26.18 79.39
2024-08-09 14:54:32 26.19 79.48
2024-08-09 14:54:33 26.17 79.38
2024-08-09 14:54:34 26.14 79.34
2024-08-09 14:54:35 26.15 79.14
2024-08-09 14:54:36 26.15 79.25
2024-08-09 14:54:37 26.16 79.07
2024-08-09 14:54:38 26.16 79.21
2024-08-09 14:54:39 26.18 79.06
2024-08-09 14:54:40 26.15 78.93
2024-08-09 14:54:41 26.15 78.88
2024-08-09 14:54:42 26.16 78.88
2024-08-09 14:54:43 26.15 79.06
2024-08-09 14:54:44 26.17 79.29
2024-08-09 14:54:45 26.17 79.36
2024-08-09 14:54:46 26.17 79.48
2024-08-09 14:54:47 26.18 79.58
2024-08-09 14:54:48 26.21 79.59
2024-08-09 14:54:49 26.22 79.68
2024-08-09 14:54:50 26.23 79.67
2024-08-09 14:54:51 26.26 79.62
2024-08-09 14:54:52 26.20 79.65
2024-08-09 14:54:53 26.22 79.76
2024-08-09 14:54:55 26.20 79.75
2024-08-09 14:54:56 26.23 79.81
2024-08-09 14:54:57 26.23 80.02
2024-08-09 14:54:58 26.23 80.08
2024-08-09 14:54:59 26.24 80.39
2024-08-09 14:55:00 26.24 80.51
2024-08-09 14:55:01 26.27 80.73
2024-08-09 14:55:02 26.27 80.79
2024-08-09 14:55:03 26.30 80.79
2024-08-09 14:55:04 26.30 80.80
2024-08-09 14:55:05 26.33 80.84
2024-08-09 14:55:06 26.35 80.92
2024-08-09 14:55:07 26.35 81.00
2024-08-09 14:55:08 26.36 80.97
2024-08-09 14:55:09 26.37 81.03
2024-08-09 14:55:10 26.40 81.03
2024-08-09 14:55:11 26.39 80.88
2024-08-09 14:55:12 26.40 80.82
2024-08-09 14:55:13 26.41 80.72
2024-08-09 14:55:14 26.43 80.61
2024-08-09 14:55:15 26.43 80.62
2024-08-09 14:55:16 26.45 80.49
2024-08-09 14:55:17 26.45 80.30
2024-08-09 14:55:18 26.44 80.23
2024-08-09 14:55:19 26.46 80.14
2024-08-09 14:55:20 26.45 79.89
2024-08-09 14:55:21 26.42 79.74
2024-08-09 14:55:22 26.42 79.80
2024-08-09 14:55:23 26.40 79.85
2024-08-09 14:55:24 26.40 79.88
2024-08-09 14:55:25 26.40 79.86
2024-08-09 14:55:26 26.40 79.88
2024-08-09 14:55:27 26.42 80.00
2024-08-09 14:55:28 26.42 80.00
2024-08-09 14:55:29 26.41 80.07
2024-08-09 14:55:30 26.40 80.15
2024-08-09 14:55:31 26.42 80.17
2024-08-09 14:55:32 26.40 80.16
2024-08-09 14:55:33 26.37 80.08
2024-08-09 14:55:34 26.37 80.39
2024-08-09 14:55:35 26.39 80.17
2024-08-09 14:55:36 26.37 80.50
2024-08-09 14:55:37 26.37 80.57
2024-08-09 14:55:38 26.38 81.22
2024-08-09 14:55:39 26.38 80.98
2024-08-09 14:55:40 26.38 80.96
2024-08-09 14:55:41 26.38 81.02
2024-08-09 14:55:43 26.42 81.22
2024-08-09 14:55:44 26.41 81.20
2024-08-09 14:55:45 26.42 81.41
2024-08-09 14:55:46 26.42 81.88
2024-08-09 14:55:47 26.44 82.08
2024-08-09 14:55:48 26.43 82.19
2024-08-09 14:55:49 26.44 81.91
2024-08-09 14:55:50 26.42 81.75
2024-08-09 14:55:51 26.39 81.40
2024-08-09 14:55:52 26.40 81.23
2024-08-09 14:55:53 26.40 81.15
2024-08-09 14:55:54 26.40 81.12
2024-08-09 14:55:55 26.41 81.03
2024-08-09 14:55:56 26.42 81.05
2024-08-09 14:55:57 26.44 81.15
2024-08-09 14:55:58 26.47 81.28
2024-08-09 14:55:59 26.45 81.28
2024-08-09 14:56:00 26.43 81.27
2024-08-09 14:56:01 26.46 81.14
2024-08-09 14:56:02 26.44 81.10
2024-08-09 14:56:03 26.43 81.19
2024-08-09 14:56:04 26.45 81.46
2024-08-09 14:56:05 26.44 81.56
2024-08-09 14:56:06 26.47 81.63
2024-08-09 14:56:07 26.46 81.69
2024-08-09 14:56:08 26.46 81.74
2024-08-09 14:56:09 26.51 81.80
2024-08-09 14:56:10 26.49 81.75
2024-08-09 14:56:11 26.52 81.75
2024-08-09 14:56:12 26.53 81.91
2024-08-09 14:56:13 26.53 81.84
2024-08-09 14:56:14 26.53 81.87
2024-08-09 14:56:15 26.55 81.89
2024-08-09 14:56:16 26.56 81.84
2024-08-09 14:56:17 26.58 81.84
2024-08-09 14:56:18 26.58 81.87
2024-08-09 14:56:19 26.59 82.20
2024-08-09 14:56:20 26.59 82.41
2024-08-09 14:56:21 26.59 82.54
2024-08-09 14:56:22 26.60 82.76
2024-08-09 14:56:23 26.59 82.95
2024-08-09 14:56:24 26.60 82.95
2024-08-09 14:56:25 26.58 83.17
2024-08-09 14:56:26 26.60 83.36
2024-08-09 14:56:27 26.61 83.35
2024-08-09 14:56:28 26.60 83.31
2024-08-09 14:56:29 26.63 83.44
2024-08-09 14:56:31 26.63 83.46
2024-08-09 14:56:32 26.61 83.59
2024-08-09 14:56:33 26.61 83.70
2024-08-09 14:56:34 26.60 83.96
2024-08-09 14:56:35 26.60 84.22
2024-08-09 14:56:36 26.59 84.37
2024-08-09 14:56:37 26.59 84.47
2024-08-09 14:56:38 26.60 84.83
2024-08-09 14:56:39 26.58 84.94
2024-08-09 14:56:40 26.61 85.01
2024-08-09 14:56:41 26.60 85.08
2024-08-09 14:56:42 26.62 85.25
2024-08-09 14:56:43 26.62 85.32
2024-08-09 14:56:44 26.62 85.19
2024-08-09 14:56:45 26.63 84.98
2024-08-09 14:56:46 26.64 84.70
2024-08-09 14:56:47 26.62 84.69
2024-08-09 14:56:48 26.64 84.62
2024-08-09 14:56:49 26.62 84.66
2024-08-09 14:56:50 26.61 84.64
2024-08-09 14:56:51 26.63 84.76
2024-08-09 14:56:52 26.61 84.77
2024-08-09 14:56:53 26.63 84.83
2024-08-09 14:56:54 26.64 84.81
2024-08-09 14:56:55 26.66 84.78
2024-08-09 14:56:56 26.68 84.77
2024-08-09 14:56:57 26.67 84.78
2024-08-09 14:56:58 26.68 84.74
2024-08-09 14:56:59 26.67 84.67
2024-08-09 14:57:00 26.69 84.57
2024-08-09 14:57:01 26.69 84.47
2024-08-09 14:57:02 26.69 84.52
2024-08-09 14:57:03 26.66 84.46
2024-08-09 14:57:04 26.67 84.46
