Timestamp Temperature(°C) Humidity(%)
2024-08-09 15:25:03 27.10 84.62
2024-08-09 15:25:04 27.11 84.63
2024-08-09 15:25:05 27.14 84.73
2024-08-09 15:25:06 27.14 84.86
2024-08-09 15:25:07 27.17 85.02
2024-08-09 15:25:08 27.18 85.37
2024-08-09 15:25:09 27.18 85.72
2024-08-09 15:25:10 27.20 85.72
2024-08-09 15:25:11 27.21 85.86
2024-08-09 15:25:12 27.25 85.93
2024-08-09 15:25:13 27.24 86.07
2024-08-09 15:25:14 27.25 85.94
2024-08-09 15:25:15 27.23 85.99
2024-08-09 15:25:16 27.24 86.05
2024-08-09 15:25:17 27.25 86.10
2024-08-09 15:25:18 27.26 86.04
2024-08-09 15:25:19 27.26 86.05
2024-08-09 15:25:20 27.29 86.02
2024-08-09 15:25:21 27.28 85.67
2024-08-09 15:25:22 27.29 85.62
2024-08-09 15:25:23 27.30 85.42
2024-08-09 15:25:24 27.30 85.02
2024-08-09 15:25:25 27.21 83.68
2024-08-09 15:25:26 27.17 83.16
2024-08-09 15:25:27 27.16 82.93
2024-08-09 15:25:28 27.12 82.69
2024-08-09 15:25:29 27.12 82.61
2024-08-09 15:25:30 27.12 82.56
2024-08-09 15:25:32 27.14 82.44
2024-08-09 15:25:33 27.11 82.25
2024-08-09 15:25:34 27.09 82.03
2024-08-09 15:25:35 27.06 81.70
2024-08-09 15:25:36 27.03 81.56
2024-08-09 15:25:37 27.01 81.10
2024-08-09 15:25:38 27.02 80.78
2024-08-09 15:25:39 27.01 80.56
2024-08-09 15:25:40 26.99 81.00
2024-08-09 15:25:41 26.97 80.36
2024-08-09 15:25:42 26.98 80.42
2024-08-09 15:25:43 27.01 80.09
2024-08-09 15:25:44 27.00 80.19
2024-08-09 15:25:45 27.01 80.50
2024-08-09 15:25:46 27.02 81.06
2024-08-09 15:25:47 27.03 81.64
2024-08-09 15:25:48 27.04 81.81
2024-08-09 15:25:49 27.05 81.89
2024-08-09 15:25:50 27.06 81.95
2024-08-09 15:25:51 27.05 82.15
2024-08-09 15:25:52 27.09 82.67
2024-08-09 15:25:53 27.04 82.20
2024-08-09 15:25:54 27.04 82.00
2024-08-09 15:25:55 27.03 82.17
2024-08-09 15:25:56 27.04 82.07
2024-08-09 15:25:57 27.03 82.40
2024-08-09 15:25:58 27.05 82.41
2024-08-09 15:25:59 27.05 82.81
2024-08-09 15:26:00 27.03 82.86
2024-08-09 15:26:01 27.05 82.96
2024-08-09 15:26:02 27.05 83.18
2024-08-09 15:26:03 27.03 83.16
2024-08-09 15:26:04 27.04 83.24
2024-08-09 15:26:05 27.05 83.29
2024-08-09 15:26:06 27.07 83.32
2024-08-09 15:26:07 27.05 83.20
2024-08-09 15:26:08 27.05 83.24
2024-08-09 15:26:09 27.06 83.33
2024-08-09 15:26:10 27.07 83.52
2024-08-09 15:26:11 27.09 84.12
2024-08-09 15:26:12 27.09 84.41
2024-08-09 15:26:13 27.10 84.32
2024-08-09 15:26:14 27.12 84.48
2024-08-09 15:26:15 27.13 84.42
2024-08-09 15:26:16 27.14 84.49
2024-08-09 15:26:17 27.15 84.60
2024-08-09 15:26:19 27.17 84.66
2024-08-09 15:26:20 27.18 84.64
2024-08-09 15:26:21 27.19 84.59
2024-08-09 15:26:22 27.17 83.04
2024-08-09 15:26:23 27.13 82.35
2024-08-09 15:26:24 27.12 82.57
2024-08-09 15:26:25 27.12 82.76
2024-08-09 15:26:26 27.08 82.34
2024-08-09 15:26:27 27.02 81.07
2024-08-09 15:26:28 26.96 80.75
2024-08-09 15:26:29 26.92 80.35
2024-08-09 15:26:30 26.88 80.11
2024-08-09 15:26:31 26.86 79.90
2024-08-09 15:26:32 26.83 80.15
2024-08-09 15:26:33 26.82 80.23
2024-08-09 15:26:34 26.83 80.26
2024-08-09 15:26:35 26.80 80.11
2024-08-09 15:26:36 26.76 79.72
2024-08-09 15:26:37 26.73 79.43
2024-08-09 15:26:38 26.74 78.99
2024-08-09 15:26:39 26.68 78.77
2024-08-09 15:26:40 26.69 78.31
2024-08-09 15:26:41 26.68 78.81
2024-08-09 15:26:42 26.69 78.17
2024-08-09 15:26:43 26.71 78.34
2024-08-09 15:26:44 26.71 78.31
2024-08-09 15:26:45 26.74 78.72
2024-08-09 15:26:46 26.74 78.93
2024-08-09 15:26:47 26.75 80.07
2024-08-09 15:26:48 26.77 80.49
2024-08-09 15:26:49 26.78 81.33
2024-08-09 15:26:50 26.80 82.09
2024-08-09 15:26:51 26.82 82.92
2024-08-09 15:26:52 26.83 82.96
2024-08-09 15:26:53 26.84 82.62
2024-08-09 15:26:54 26.80 81.60
2024-08-09 15:26:55 26.80 81.47
2024-08-09 15:26:56 26.77 80.45
2024-08-09 15:26:57 26.72 80.29
2024-08-09 15:26:58 26.70 80.60
2024-08-09 15:26:59 26.71 81.06
2024-08-09 15:27:00 26.70 81.44
2024-08-09 15:27:01 26.72 82.05
2024-08-09 15:27:02 26.73 82.37
2024-08-09 15:27:03 26.74 82.69
2024-08-09 15:27:04 26.75 83.00
2024-08-09 15:27:06 26.77 83.10
2024-08-09 15:27:07 26.77 83.06
2024-08-09 15:27:08 26.78 82.98
2024-08-09 15:27:09 26.80 82.95
2024-08-09 15:27:10 26.81 82.83
2024-08-09 15:27:11 26.80 82.85
2024-08-09 15:27:12 26.82 82.82
2024-08-09 15:27:13 26.81 82.93
2024-08-09 15:27:14 26.83 82.92
2024-08-09 15:27:15 26.84 82.90
2024-08-09 15:27:16 26.87 82.83
2024-08-09 15:27:17 26.89 82.71
2024-08-09 15:27:18 26.86 82.68
2024-08-09 15:27:19 26.88 82.64
2024-08-09 15:27:20 26.90 82.81
2024-08-09 15:27:21 26.91 82.96
2024-08-09 15:27:22 26.88 82.23
2024-08-09 15:27:23 26.87 81.71
2024-08-09 15:27:24 26.84 80.85
2024-08-09 15:27:25 26.75 79.35
2024-08-09 15:27:26 26.71 79.01
2024-08-09 15:27:27 26.69 79.07
2024-08-09 15:27:28 26.62 79.05
2024-08-09 15:27:29 26.55 79.43
2024-08-09 15:27:30 26.54 79.79
2024-08-09 15:27:31 26.54 79.91
2024-08-09 15:27:32 26.54 80.24
2024-08-09 15:27:33 26.52 80.18
2024-08-09 15:27:34 26.50 79.97
2024-08-09 15:27:35 26.51 80.05
2024-08-09 15:27:36 26.47 80.11
2024-08-09 15:27:37 26.47 80.10
2024-08-09 15:27:38 26.48 79.42
2024-08-09 15:27:39 26.49 79.24
2024-08-09 15:27:40 26.46 78.68
2024-08-09 15:27:41 26.47 79.19
2024-08-09 15:27:42 26.50 79.68
2024-08-09 15:27:43 26.52 79.54
2024-08-09 15:27:44 26.51 79.51
2024-08-09 15:27:45 26.56 79.49
2024-08-09 15:27:46 26.58 80.10
2024-08-09 15:27:47 26.58 80.01
2024-08-09 15:27:48 26.58 80.40
2024-08-09 15:27:49 26.57 80.77
2024-08-09 15:27:50 26.61 81.46
2024-08-09 15:27:51 26.63 82.24
2024-08-09 15:27:52 26.65 82.60
2024-08-09 15:27:54 26.68 82.64
2024-08-09 15:27:55 26.64 81.58
2024-08-09 15:27:56 26.64 81.56
2024-08-09 15:27:57 26.66 81.12
2024-08-09 15:27:58 26.64 80.60
2024-08-09 15:27:59 26.66 80.51
2024-08-09 15:28:00 26.65 80.87
2024-08-09 15:28:01 26.68 81.11
2024-08-09 15:28:02 26.67 81.16
2024-08-09 15:28:03 26.69 81.01
2024-08-09 15:28:04 26.69 80.93
2024-08-09 15:28:05 26.68 80.64
2024-08-09 15:28:06 26.69 80.44
2024-08-09 15:28:07 26.71 80.48
2024-08-09 15:28:08 26.73 80.47
2024-08-09 15:28:09 26.73 80.45
2024-08-09 15:28:10 26.73 80.66
2024-08-09 15:28:11 26.77 80.71
2024-08-09 15:28:12 26.76 80.61
2024-08-09 15:28:13 26.77 80.53
2024-08-09 15:28:14 26.80 80.50
2024-08-09 15:28:15 26.80 80.53
2024-08-09 15:28:16 26.83 80.56
2024-08-09 15:28:17 26.83 80.61
2024-08-09 15:28:18 26.82 80.68
2024-08-09 15:28:19 26.82 80.76
2024-08-09 15:28:20 26.85 80.81
2024-08-09 15:28:21 26.86 80.88
2024-08-09 15:28:22 26.85 80.91
2024-08-09 15:28:23 26.83 80.96
2024-08-09 15:28:24 26.87 80.98
2024-08-09 15:28:25 26.87 80.49
2024-08-09 15:28:26 26.78 78.64
2024-08-09 15:28:27 26.76 78.20
2024-08-09 15:28:28 26.74 78.08
2024-08-09 15:28:29 26.68 78.26
2024-08-09 15:28:30 26.66 78.42
2024-08-09 15:28:31 26.65 78.43
2024-08-09 15:28:32 26.61 78.64
2024-08-09 15:28:33 26.56 78.43
2024-08-09 15:28:34 26.55 78.42
2024-08-09 15:28:35 26.57 78.39
2024-08-09 15:28:36 26.54 78.15
2024-08-09 15:28:37 26.51 77.68
2024-08-09 15:28:38 26.53 77.44
2024-08-09 15:28:39 26.49 77.24
2024-08-09 15:28:41 26.48 77.07
2024-08-09 15:28:42 26.49 77.05
2024-08-09 15:28:43 26.51 76.88
2024-08-09 15:28:44 26.52 77.12
2024-08-09 15:28:45 26.55 77.18
2024-08-09 15:28:46 26.53 77.11
2024-08-09 15:28:47 26.55 77.44
2024-08-09 15:28:48 26.56 78.11
2024-08-09 15:28:49 26.60 78.80
2024-08-09 15:28:50 26.61 78.80
2024-08-09 15:28:51 26.60 79.05
2024-08-09 15:28:52 26.62 79.78
2024-08-09 15:28:53 26.63 79.88
2024-08-09 15:28:54 26.63 79.79
2024-08-09 15:28:55 26.58 79.00
2024-08-09 15:28:56 26.57 79.03
2024-08-09 15:28:57 26.61 79.40
2024-08-09 15:28:58 26.59 79.44
2024-08-09 15:28:59 26.60 79.49
2024-08-09 15:29:00 26.62 79.60
2024-08-09 15:29:01 26.63 79.77
2024-08-09 15:29:02 26.65 79.77
2024-08-09 15:29:03 26.66 79.83
2024-08-09 15:29:04 26.68 79.85
2024-08-09 15:29:05 26.68 79.88
2024-08-09 15:29:06 26.68 79.84
2024-08-09 15:29:07 26.69 79.86
2024-08-09 15:29:08 26.71 79.80
2024-08-09 15:29:09 26.74 79.86
2024-08-09 15:29:10 26.75 79.90
2024-08-09 15:29:11 26.73 79.97
2024-08-09 15:29:12 26.74 80.04
2024-08-09 15:29:13 26.75 79.99
