Timestamp Temperature(°C) Humidity(%)
2024-09-23 20:28:05 23.67 55.59
2024-09-23 20:28:06 23.67 55.60
2024-09-23 20:28:08 23.68 55.63
2024-09-23 20:28:09 23.64 55.62
2024-09-23 20:28:11 23.66 55.64
2024-09-23 20:28:12 23.64 55.66
2024-09-23 20:28:14 23.67 55.69
2024-09-23 20:28:15 23.65 55.65
2024-09-23 20:28:17 23.65 55.66
2024-09-23 20:28:18 23.65 55.63
2024-09-23 20:28:20 23.66 55.66
2024-09-23 20:28:21 23.66 55.62
2024-09-23 20:28:23 23.67 55.60
2024-09-23 20:28:24 23.64 55.62
2024-09-23 20:28:26 23.67 55.62
2024-09-23 20:28:27 23.67 55.63
2024-09-23 20:28:29 23.65 55.64
2024-09-23 20:28:31 23.66 55.64
2024-09-23 20:28:32 23.66 55.61
2024-09-23 20:28:34 23.66 55.66
2024-09-23 20:28:35 23.65 55.65
2024-09-23 20:28:37 23.65 55.64
2024-09-23 20:28:38 23.67 55.65
2024-09-23 20:28:40 23.66 55.62
2024-09-23 20:28:41 23.66 55.64
2024-09-23 20:28:43 23.67 55.65
2024-09-23 20:28:44 23.65 55.63
2024-09-23 20:28:46 23.65 55.64
2024-09-23 20:28:47 23.64 55.64
2024-09-23 20:28:49 23.66 55.62
2024-09-23 20:28:50 23.65 55.66
2024-09-23 20:28:52 23.64 55.56
2024-09-23 20:28:53 23.66 55.62
2024-09-23 20:28:55 23.65 55.67
2024-09-23 20:28:56 23.65 55.62
2024-09-23 20:28:58 23.65 55.62
2024-09-23 20:28:59 23.65 55.63
2024-09-23 20:29:01 23.64 55.62
2024-09-23 20:29:02 23.64 55.60
2024-09-23 20:29:04 23.65 55.64
2024-09-23 20:29:05 23.63 55.59
2024-09-23 20:29:07 23.65 55.58
2024-09-23 20:29:08 23.64 55.62
2024-09-23 20:29:10 23.65 55.63
2024-09-23 20:29:11 23.63 55.65
2024-09-23 20:29:13 23.62 55.61
2024-09-23 20:29:14 23.63 55.63
2024-09-23 20:29:16 23.64 55.60
2024-09-23 20:29:17 23.66 55.65
2024-09-23 20:29:19 23.63 55.62
2024-09-23 20:29:20 23.64 55.65
2024-09-23 20:29:22 23.64 55.65
2024-09-23 20:29:23 23.65 55.57
2024-09-23 20:29:25 23.63 55.61
2024-09-23 20:29:26 23.62 55.66
2024-09-23 20:29:28 23.65 55.63
2024-09-23 20:29:29 23.64 55.62
2024-09-23 20:29:31 23.62 55.59
2024-09-23 20:29:33 23.62 55.61
2024-09-23 20:29:34 23.64 55.65
2024-09-23 20:29:36 23.63 55.66
2024-09-23 20:29:37 23.67 55.63
2024-09-23 20:29:39 23.64 55.58
2024-09-23 20:29:40 23.63 55.58
2024-09-23 20:29:42 23.64 55.60
2024-09-23 20:29:43 23.63 55.65
2024-09-23 20:29:45 23.65 55.61
2024-09-23 20:29:46 23.62 55.60
2024-09-23 20:29:48 23.63 55.61
2024-09-23 20:29:49 23.63 55.64
2024-09-23 20:29:51 23.63 55.63
2024-09-23 20:29:52 23.64 55.69
2024-09-23 20:29:54 23.62 55.62
2024-09-23 20:29:55 23.63 55.63
2024-09-23 20:29:57 23.63 55.62
2024-09-23 20:29:58 23.62 55.66
2024-09-23 20:30:00 23.62 55.61
2024-09-23 20:30:01 23.63 55.66
2024-09-23 20:30:03 23.62 55.67
2024-09-23 20:30:04 23.62 55.69
2024-09-23 20:30:06 23.61 55.62
2024-09-23 20:30:07 23.61 55.66
2024-09-23 20:30:09 23.64 55.67
2024-09-23 20:30:10 23.62 55.66
2024-09-23 20:30:12 23.62 55.63
2024-09-23 20:30:13 23.64 55.64
2024-09-23 20:30:15 23.62 55.68
2024-09-23 20:30:16 23.62 55.63
2024-09-23 20:30:18 23.63 55.65
2024-09-23 20:30:19 23.61 55.65
2024-09-23 20:30:21 23.61 55.64
2024-09-23 20:30:22 23.62 55.66
2024-09-23 20:30:24 23.60 55.64
2024-09-23 20:30:25 23.62 55.68
2024-09-23 20:30:27 23.62 55.64
2024-09-23 20:30:28 23.60 55.66
2024-09-23 20:30:30 23.60 55.64
2024-09-23 20:30:31 23.63 55.68
2024-09-23 20:30:33 23.61 55.66
2024-09-23 20:30:35 23.60 55.65
2024-09-23 20:30:36 23.62 55.65
2024-09-23 20:30:38 23.63 55.72
2024-09-23 20:30:39 23.63 55.70
2024-09-23 20:30:41 23.61 55.69
2024-09-23 20:30:42 23.60 55.65
2024-09-23 20:30:44 23.61 55.70
2024-09-23 20:30:45 23.59 55.67
2024-09-23 20:30:47 23.59 55.70
2024-09-23 20:30:48 23.59 55.70
2024-09-23 20:30:50 23.59 55.68
2024-09-23 20:30:51 23.60 55.64
2024-09-23 20:30:53 23.60 55.68
2024-09-23 20:30:54 23.59 55.66
2024-09-23 20:30:56 23.60 55.71
2024-09-23 20:30:57 23.59 55.69
2024-09-23 20:30:59 23.59 55.70
2024-09-23 20:31:00 23.60 55.71
2024-09-23 20:31:02 23.61 55.69
2024-09-23 20:31:03 23.58 55.67
2024-09-23 20:31:05 23.58 55.68
2024-09-23 20:31:06 23.59 55.73
2024-09-23 20:31:08 23.60 55.70
2024-09-23 20:31:09 23.61 55.72
2024-09-23 20:31:11 23.59 55.70
2024-09-23 20:31:12 23.59 55.69
2024-09-23 20:31:14 23.62 55.76
2024-09-23 20:31:15 23.58 55.70
2024-09-23 20:31:17 23.58 55.70
2024-09-23 20:31:18 23.57 55.68
2024-09-23 20:31:20 23.60 55.70
2024-09-23 20:31:21 23.59 55.74
2024-09-23 20:31:23 23.58 55.70
2024-09-23 20:31:24 23.59 55.71
2024-09-23 20:31:26 23.58 55.74
2024-09-23 20:31:27 23.57 55.74
2024-09-23 20:31:29 23.57 55.77
2024-09-23 20:31:30 23.59 55.73
2024-09-23 20:31:32 23.57 55.77
2024-09-23 20:31:33 23.58 55.76
2024-09-23 20:31:35 23.57 55.68
2024-09-23 20:31:37 23.59 55.76
2024-09-23 20:31:38 23.59 55.70
2024-09-23 20:31:40 23.59 55.76
2024-09-23 20:31:41 23.59 55.72
2024-09-23 20:31:43 23.56 55.74
2024-09-23 20:31:44 23.58 55.72
2024-09-23 20:31:46 23.57 55.68
2024-09-23 20:31:47 23.58 55.73
2024-09-23 20:31:49 23.57 55.70
2024-09-23 20:31:50 23.58 55.71
2024-09-23 20:31:52 23.58 55.70
2024-09-23 20:31:53 23.57 55.70
2024-09-23 20:31:55 23.57 55.74
2024-09-23 20:31:56 23.58 55.68
2024-09-23 20:31:58 23.60 55.73
2024-09-23 20:31:59 23.59 55.72
2024-09-23 20:32:01 23.54 55.75
2024-09-23 20:32:02 23.58 55.75
2024-09-23 20:32:04 23.57 55.74
2024-09-23 20:32:05 23.55 55.77
2024-09-23 20:32:07 23.56 55.72
2024-09-23 20:32:08 23.56 55.69
2024-09-23 20:32:10 23.57 55.73
2024-09-23 20:32:11 23.57 55.73
2024-09-23 20:32:13 23.54 55.76
2024-09-23 20:32:14 23.57 55.75
2024-09-23 20:32:16 23.55 55.76
2024-09-23 20:32:17 23.56 55.72
2024-09-23 20:32:19 23.55 55.74
2024-09-23 20:32:20 23.55 55.71
2024-09-23 20:32:22 23.55 55.75
2024-09-23 20:32:23 23.55 55.74
2024-09-23 20:32:25 23.56 55.76
2024-09-23 20:32:26 23.53 55.77
2024-09-23 20:32:28 23.54 55.73
2024-09-23 20:32:29 23.56 55.74
2024-09-23 20:32:31 23.55 55.76
2024-09-23 20:32:32 23.56 55.75
2024-09-23 20:32:34 23.56 55.77
2024-09-23 20:32:35 23.55 55.76
2024-09-23 20:32:37 23.55 55.78
2024-09-23 20:32:39 23.55 55.78
2024-09-23 20:32:40 23.56 55.82
2024-09-23 20:32:42 23.56 55.77
2024-09-23 20:32:43 23.56 55.79
2024-09-23 20:32:45 23.56 55.75
2024-09-23 20:32:46 23.57 55.77
2024-09-23 20:32:48 23.56 55.78
2024-09-23 20:32:49 23.54 55.77
2024-09-23 20:32:51 23.55 55.78
2024-09-23 20:32:52 23.54 55.76
2024-09-23 20:32:54 23.54 55.80
2024-09-23 20:32:55 23.53 55.78
2024-09-23 20:32:57 23.54 55.77
2024-09-23 20:32:58 23.55 55.80
2024-09-23 20:33:00 23.54 55.77
2024-09-23 20:33:01 23.52 55.78
2024-09-23 20:33:03 23.54 55.84
2024-09-23 20:33:04 23.54 55.83
2024-09-23 20:33:06 23.53 55.82
2024-09-23 20:33:07 23.52 55.86
2024-09-23 20:33:09 23.52 55.78
2024-09-23 20:33:10 23.54 55.83
2024-09-23 20:33:12 23.52 55.81
2024-09-23 20:33:13 23.51 55.80
2024-09-23 20:33:15 23.54 55.85
2024-09-23 20:33:16 23.52 55.81
2024-09-23 20:33:18 23.51 55.84
2024-09-23 20:33:19 23.52 55.84
2024-09-23 20:33:21 23.52 55.78
2024-09-23 20:33:22 23.50 55.82
2024-09-23 20:33:24 23.54 55.84
2024-09-23 20:33:25 23.54 55.82
2024-09-23 20:33:27 23.53 55.81
2024-09-23 20:33:28 23.53 55.83
2024-09-23 20:33:30 23.52 55.85
2024-09-23 20:33:31 23.53 55.84
2024-09-23 20:33:33 23.54 55.85
2024-09-23 20:33:34 23.52 55.81
2024-09-23 20:33:36 23.53 55.82
2024-09-23 20:33:38 23.52 55.87
2024-09-23 20:33:39 23.53 55.84
2024-09-23 20:33:41 23.53 55.82
2024-09-23 20:33:42 23.52 55.82
2024-09-23 20:33:44 23.53 55.82
2024-09-23 20:33:45 23.53 55.80
2024-09-23 20:33:47 23.51 55.81
2024-09-23 20:33:48 23.50 55.84
2024-09-23 20:33:50 23.50 55.83
2024-09-23 20:33:51 23.52 55.85
2024-09-23 20:33:53 23.52 55.79
2024-09-23 20:33:54 23.51 55.84
2024-09-23 20:33:56 23.51 55.84
2024-09-23 20:33:57 23.51 55.85
2024-09-23 20:33:59 23.50 55.81
2024-09-23 20:34:00 23.52 55.83
2024-09-23 20:34:02 23.54 55.90
2024-09-23 20:34:03 23.49 55.82
2024-09-23 20:34:05 23.51 55.84
2024-09-23 20:34:06 23.51 55.83
2024-09-23 20:34:08 23.51 55.81
2024-09-23 20:34:09 23.49 55.83
2024-09-23 20:34:11 23.51 55.84
2024-09-23 20:34:12 23.51 55.84
2024-09-23 20:34:14 23.50 55.80
2024-09-23 20:34:15 23.50 55.84
2024-09-23 20:34:17 23.49 55.81
2024-09-23 20:34:18 23.50 55.89
2024-09-23 20:34:20 23.50 55.89
2024-09-23 20:34:21 23.50 55.86
2024-09-23 20:34:23 23.51 55.86
2024-09-23 20:34:24 23.50 55.86
2024-09-23 20:34:26 23.50 55.87
2024-09-23 20:34:27 23.49 55.88
2024-09-23 20:34:29 23.49 55.84
2024-09-23 20:34:30 23.50 55.87
2024-09-23 20:34:32 23.49 55.84
2024-09-23 20:34:33 23.49 55.89
2024-09-23 20:34:35 23.49 55.88
2024-09-23 20:34:36 23.48 55.87
2024-09-23 20:34:38 23.49 55.94
2024-09-23 20:34:40 23.49 55.90
2024-09-23 20:34:41 23.48 55.87
2024-09-23 20:34:43 23.48 55.92
2024-09-23 20:34:44 23.47 55.85
2024-09-23 20:34:46 23.48 55.87
2024-09-23 20:34:47 23.46 55.92
2024-09-23 20:34:49 23.49 55.88
2024-09-23 20:34:50 23.48 55.93
2024-09-23 20:34:52 23.48 55.90
2024-09-23 20:34:53 23.48 55.88
2024-09-23 20:34:55 23.48 55.87
2024-09-23 20:34:56 23.48 55.90
2024-09-23 20:34:58 23.48 55.85
2024-09-23 20:34:59 23.46 55.86
2024-09-23 20:35:01 23.48 55.89
2024-09-23 20:35:02 23.48 55.87
2024-09-23 20:35:04 23.48 55.88
2024-09-23 20:35:05 23.48 55.88
2024-09-23 20:35:07 23.46 55.90
2024-09-23 20:35:08 23.47 55.89
2024-09-23 20:35:10 23.46 55.92
2024-09-23 20:35:11 23.47 55.94
2024-09-23 20:35:13 23.47 55.89
2024-09-23 20:35:14 23.47 55.89
2024-09-23 20:35:16 23.48 55.91
2024-09-23 20:35:17 23.46 55.93
2024-09-23 20:35:19 23.45 55.92
2024-09-23 20:35:20 23.46 55.92
2024-09-23 20:35:22 23.44 55.92
2024-09-23 20:35:23 23.44 55.91
2024-09-23 20:35:25 23.47 55.93
2024-09-23 20:35:26 23.47 55.95
2024-09-23 20:35:28 23.46 55.94
2024-09-23 20:35:29 23.45 55.98
2024-09-23 20:35:31 23.46 55.92
2024-09-23 20:35:32 23.44 55.99
2024-09-23 20:35:34 23.45 55.96
2024-09-23 20:35:35 23.45 55.97
2024-09-23 20:35:37 23.45 55.96
2024-09-23 20:35:38 23.45 55.95
2024-09-23 20:35:40 23.44 55.95
2024-09-23 20:35:42 23.45 55.95
2024-09-23 20:35:43 23.43 55.96
2024-09-23 20:35:45 23.44 55.96
2024-09-23 20:35:46 23.45 55.95
2024-09-23 20:35:48 23.44 55.93
2024-09-23 20:35:49 23.44 55.97
2024-09-23 20:35:51 23.45 55.94
2024-09-23 20:35:52 23.46 55.97
2024-09-23 20:35:54 23.44 55.97
2024-09-23 20:35:55 23.43 55.96
2024-09-23 20:35:57 23.44 55.96
2024-09-23 20:35:58 23.44 55.99
2024-09-23 20:36:00 23.44 55.97
2024-09-23 20:36:01 23.44 55.94
2024-09-23 20:36:03 23.43 55.96
2024-09-23 20:36:04 23.45 55.97
2024-09-23 20:36:06 23.44 56.00
2024-09-23 20:36:07 23.43 55.98
2024-09-23 20:36:09 23.42 55.96
2024-09-23 20:36:10 23.42 55.96
2024-09-23 20:36:12 23.46 56.00
2024-09-23 20:36:13 23.42 55.95
2024-09-23 20:36:15 23.44 56.05
2024-09-23 20:36:16 23.41 56.01
2024-09-23 20:36:18 23.41 55.95
2024-09-23 20:36:19 23.44 55.98
2024-09-23 20:36:21 23.42 55.98
2024-09-23 20:36:22 23.42 55.95
2024-09-23 20:36:24 23.44 55.98
2024-09-23 20:36:25 23.42 55.78
2024-09-23 20:36:27 23.42 55.81
2024-09-23 20:36:28 23.42 55.89
2024-09-23 20:36:30 23.41 56.00
2024-09-23 20:36:31 23.40 55.99
2024-09-23 20:36:33 23.43 56.02
2024-09-23 20:36:34 23.42 56.00
2024-09-23 20:36:36 23.42 56.06
2024-09-23 20:36:37 23.43 56.01
2024-09-23 20:36:39 23.42 56.04
2024-09-23 20:36:40 23.42 56.00
2024-09-23 20:36:42 23.41 55.99
2024-09-23 20:36:44 23.42 56.00
2024-09-23 20:36:45 23.40 56.00
2024-09-23 20:36:47 23.42 56.00
2024-09-23 20:36:48 23.41 56.07
2024-09-23 20:36:50 23.43 56.06
2024-09-23 20:36:51 23.41 56.03
2024-09-23 20:36:53 23.42 56.03
2024-09-23 20:36:54 23.42 56.05
2024-09-23 20:36:56 23.41 56.01
2024-09-23 20:36:57 23.38 56.07
2024-09-23 20:36:59 23.41 56.03
2024-09-23 20:37:00 23.39 56.07
2024-09-23 20:37:02 23.39 56.02
2024-09-23 20:37:03 23.40 56.04
2024-09-23 20:37:05 23.38 56.05
2024-09-23 20:37:06 23.38 56.03
2024-09-23 20:37:08 23.40 56.04
2024-09-23 20:37:09 23.41 56.09
2024-09-23 20:37:11 23.39 56.05
2024-09-23 20:37:12 23.40 56.07
2024-09-23 20:37:14 23.39 56.11
2024-09-23 20:37:15 23.40 56.08
2024-09-23 20:37:17 23.40 56.03
2024-09-23 20:37:18 23.39 56.08
2024-09-23 20:37:20 23.37 56.04
2024-09-23 20:37:21 23.38 56.05
2024-09-23 20:37:23 23.39 56.08
2024-09-23 20:37:24 23.40 56.07
2024-09-23 20:37:26 23.39 56.07
2024-09-23 20:37:27 23.40 56.05
2024-09-23 20:37:29 23.39 56.07
2024-09-23 20:37:30 23.39 56.08
2024-09-23 20:37:32 23.38 56.07
2024-09-23 20:37:33 23.38 56.10
2024-09-23 20:37:35 23.37 56.07
2024-09-23 20:37:36 23.37 56.07
2024-09-23 20:37:38 23.38 56.10
2024-09-23 20:37:39 23.37 56.06
2024-09-23 20:37:41 23.38 56.08
2024-09-23 20:37:42 23.37 56.11
2024-09-23 20:37:44 23.36 56.06
2024-09-23 20:37:46 23.36 56.11
2024-09-23 20:37:47 23.37 56.08
2024-09-23 20:37:49 23.36 56.11
2024-09-23 20:37:50 23.36 56.09
2024-09-23 20:37:52 23.36 56.11
2024-09-23 20:37:53 23.36 56.13
2024-09-23 20:37:55 23.36 56.11
2024-09-23 20:37:56 23.36 56.09
2024-09-23 20:37:58 23.36 56.14
2024-09-23 20:37:59 23.34 56.07
2024-09-23 20:38:01 23.34 56.11
2024-09-23 20:38:02 23.35 56.16
2024-09-23 20:38:04 23.34 56.15
2024-09-23 20:38:05 23.34 56.13
2024-09-23 20:38:07 23.35 56.15
2024-09-23 20:38:08 23.33 56.12
2024-09-23 20:38:10 23.33 56.21
2024-09-23 20:38:11 23.32 56.14
2024-09-23 20:38:13 23.35 56.12
2024-09-23 20:38:14 23.35 56.13
2024-09-23 20:38:16 23.35 56.11
2024-09-23 20:38:17 23.34 56.15
2024-09-23 20:38:19 23.33 56.11
2024-09-23 20:38:20 23.35 56.13
2024-09-23 20:38:22 23.34 56.19
2024-09-23 20:38:23 23.34 56.17
2024-09-23 20:38:25 23.35 56.15
2024-09-23 20:38:26 23.34 56.18
2024-09-23 20:38:28 23.33 56.13
2024-09-23 20:38:29 23.33 56.13
2024-09-23 20:38:31 23.33 56.13
2024-09-23 20:38:32 23.32 56.16
2024-09-23 20:38:34 23.33 56.14
2024-09-23 20:38:35 23.31 56.17
2024-09-23 20:38:37 23.32 56.19
2024-09-23 20:38:38 23.32 56.16
2024-09-23 20:38:40 23.33 56.13
2024-09-23 20:38:41 23.31 56.17
2024-09-23 20:38:43 23.32 56.16
2024-09-23 20:38:45 23.31 56.13
2024-09-23 20:38:46 23.32 56.15
2024-09-23 20:38:48 23.31 56.16
2024-09-23 20:38:49 23.32 56.22
2024-09-23 20:38:51 23.32 56.20
2024-09-23 20:38:52 23.34 56.22
2024-09-23 20:38:54 23.33 56.21
2024-09-23 20:38:55 23.32 56.20
2024-09-23 20:38:57 23.32 56.24
2024-09-23 20:38:58 23.32 56.23
2024-09-23 20:39:00 23.31 56.24
2024-09-23 20:39:01 23.32 56.23
2024-09-23 20:39:03 23.32 56.23
2024-09-23 20:39:04 23.31 56.21
2024-09-23 20:39:06 23.31 56.19
2024-09-23 20:39:07 23.30 56.28
2024-09-23 20:39:09 23.31 56.26
2024-09-23 20:39:10 23.29 56.24
2024-09-23 20:39:12 23.31 56.23
2024-09-23 20:39:13 23.30 56.24
2024-09-23 20:39:15 23.32 56.26
2024-09-23 20:39:16 23.30 56.31
2024-09-23 20:39:18 23.30 56.23
2024-09-23 20:39:19 23.31 56.28
2024-09-23 20:39:21 23.31 56.25
2024-09-23 20:39:22 23.32 56.26
2024-09-23 20:39:24 23.31 56.26
2024-09-23 20:39:25 23.29 56.26
2024-09-23 20:39:27 23.29 56.24
2024-09-23 20:39:28 23.27 56.25
2024-09-23 20:39:30 23.30 56.22
2024-09-23 20:39:31 23.30 56.27
2024-09-23 20:39:33 23.29 56.33
2024-09-23 20:39:34 23.26 56.28
2024-09-23 20:39:36 23.28 56.28
2024-09-23 20:39:37 23.28 56.30
2024-09-23 20:39:39 23.26 56.29
2024-09-23 20:39:40 23.28 56.26
2024-09-23 20:39:42 23.27 56.28
2024-09-23 20:39:43 23.28 56.28
2024-09-23 20:39:45 23.26 56.26
2024-09-23 20:39:47 23.27 56.30
2024-09-23 20:39:48 23.27 56.29
2024-09-23 20:39:50 23.27 56.30
2024-09-23 20:39:51 23.25 56.34
2024-09-23 20:39:53 23.27 56.32
2024-09-23 20:39:54 23.27 56.34
2024-09-23 20:39:56 23.25 56.32
2024-09-23 20:39:57 23.28 56.32
2024-09-23 20:39:59 23.30 56.30
2024-09-23 20:40:00 23.26 56.31
2024-09-23 20:40:02 23.27 56.29
2024-09-23 20:40:03 23.24 56.31
2024-09-23 20:40:05 23.27 56.32
2024-09-23 20:40:06 23.26 56.37
2024-09-23 20:40:08 23.25 56.36
2024-09-23 20:40:09 23.25 56.35
2024-09-23 20:40:11 23.26 56.36
2024-09-23 20:40:12 23.24 56.35
2024-09-23 20:40:14 23.25 56.39
2024-09-23 20:40:15 23.24 56.34
2024-09-23 20:40:17 23.27 56.38
2024-09-23 20:40:18 23.23 56.34
2024-09-23 20:40:20 23.25 56.40
2024-09-23 20:40:21 23.26 56.42
