Timestamp Temperature(°C) Humidity(%)
2024-09-23 05:15:56 25.89 51.64
2024-09-23 05:15:57 25.90 51.60
2024-09-23 05:15:59 25.89 51.58
2024-09-23 05:16:00 25.90 51.64
2024-09-23 05:16:02 25.88 51.61
2024-09-23 05:16:03 25.89 51.66
2024-09-23 05:16:05 25.89 51.61
2024-09-23 05:16:06 25.89 51.58
2024-09-23 05:16:08 25.89 51.62
2024-09-23 05:16:09 25.89 51.57
2024-09-23 05:16:11 25.90 51.60
2024-09-23 05:16:12 25.89 51.60
2024-09-23 05:16:14 25.91 51.61
2024-09-23 05:16:15 25.90 51.61
2024-09-23 05:16:17 25.88 51.62
2024-09-23 05:16:18 25.85 51.58
2024-09-23 05:16:20 25.86 51.59
2024-09-23 05:16:21 25.88 51.59
2024-09-23 05:16:23 25.87 51.57
2024-09-23 05:16:24 25.87 51.58
2024-09-23 05:16:26 25.88 51.60
2024-09-23 05:16:27 25.89 51.64
2024-09-23 05:16:29 25.86 51.59
2024-09-23 05:16:30 25.87 51.59
2024-09-23 05:16:32 25.88 51.59
2024-09-23 05:16:33 25.89 51.60
2024-09-23 05:16:35 25.90 51.63
2024-09-23 05:16:36 25.88 51.64
2024-09-23 05:16:38 25.89 51.58
2024-09-23 05:16:39 25.89 51.64
2024-09-23 05:16:41 25.88 51.65
2024-09-23 05:16:42 25.90 51.64
2024-09-23 05:16:44 25.89 51.62
2024-09-23 05:16:45 25.89 51.65
2024-09-23 05:16:47 25.88 51.62
2024-09-23 05:16:48 25.87 51.62
2024-09-23 05:16:50 25.89 51.58
2024-09-23 05:16:51 25.87 51.64
2024-09-23 05:16:53 25.87 51.58
2024-09-23 05:16:54 25.89 51.60
2024-09-23 05:16:56 25.89 51.66
2024-09-23 05:16:58 25.89 51.68
2024-09-23 05:16:59 25.89 51.65
2024-09-23 05:17:01 25.87 51.61
2024-09-23 05:17:02 25.88 51.65
2024-09-23 05:17:04 25.89 51.62
2024-09-23 05:17:05 25.88 51.65
2024-09-23 05:17:07 25.89 51.63
2024-09-23 05:17:08 25.88 51.62
2024-09-23 05:17:10 25.88 51.63
2024-09-23 05:17:11 25.88 51.59
2024-09-23 05:17:13 25.89 51.63
2024-09-23 05:17:14 25.87 51.64
2024-09-23 05:17:16 25.87 51.60
2024-09-23 05:17:17 25.88 51.63
2024-09-23 05:17:19 25.89 51.65
2024-09-23 05:17:20 25.88 51.63
2024-09-23 05:17:22 25.90 51.65
2024-09-23 05:17:23 25.89 51.69
2024-09-23 05:17:25 25.89 51.66
2024-09-23 05:17:26 25.88 51.64
2024-09-23 05:17:28 25.90 51.66
2024-09-23 05:17:29 25.87 51.65
2024-09-23 05:17:31 25.87 51.63
2024-09-23 05:17:32 25.88 51.63
2024-09-23 05:17:34 25.89 51.62
2024-09-23 05:17:35 25.88 51.62
2024-09-23 05:17:37 25.87 51.71
2024-09-23 05:17:38 25.87 51.67
2024-09-23 05:17:40 25.88 51.63
2024-09-23 05:17:41 25.86 51.60
2024-09-23 05:17:43 25.89 51.68
2024-09-23 05:17:44 25.88 51.65
2024-09-23 05:17:46 25.87 51.63
2024-09-23 05:17:47 25.87 51.62
2024-09-23 05:17:49 25.89 51.62
2024-09-23 05:17:50 25.88 51.64
2024-09-23 05:17:52 25.89 51.63
2024-09-23 05:17:53 25.89 51.61
2024-09-23 05:17:55 25.89 51.67
2024-09-23 05:17:57 25.88 51.63
2024-09-23 05:17:58 25.89 51.64
2024-09-23 05:18:00 25.88 51.65
2024-09-23 05:18:01 25.86 51.64
2024-09-23 05:18:03 25.89 51.64
2024-09-23 05:18:04 25.87 51.65
2024-09-23 05:18:06 25.87 51.63
2024-09-23 05:18:07 25.87 51.62
2024-09-23 05:18:09 25.86 51.62
2024-09-23 05:18:10 25.88 51.62
2024-09-23 05:18:12 25.86 51.61
2024-09-23 05:18:13 25.87 51.55
2024-09-23 05:18:15 25.88 51.55
2024-09-23 05:18:16 25.87 51.59
